8566.197015367838 284533.08058174694 556.4843830600798 
7712.614200301988 626373.9846690884 414.027212570564 
8169.831843479661 252554.2339790249 841.3232468102217 
5357.651189190529 5769329.899819633 2106.757965107099 
5314.52682363226 4494070.068806972 2830.6461475977653 
5359.789103549673 4991133.803522615 2093.1797115259274 
5337.293684994209 2499992.229108954 2437.124700442533 
5316.251181603344 4574146.44386704 2770.0716580972285 
5337.271392894991 2506271.4041740377 2267.5813381043095 
5325.5560042817 2691176.4011019776 2566.430583251749 
5315.887639109649 4144664.2406063788 2799.491163921168 
7316.2497455053945 432052.81753136055 627.9654721491153 
7201.26538260252 307231.2009741306 853.8847014851381 
5340.7604432084 2274853.40395044 2446.6840574113385 
5827.097163004664 1356265.5899448658 1436.6504720009473 
5315.650652882192 4325693.06523476 2808.490238164958 
5740.898277445405 2094249.5908693424 1433.722147850077 
5607.878876275194 933778.540280583 1497.0377110709976 
7992.216709040002 269042.3826582301 815.1841474099617 
8420.799288928578 309217.1110475089 543.3476704721588 
5377.187538816461 1790053.7354322465 1972.976323159416 
6496.145243501426 684595.6151045365 908.0433083199551 
5589.305090716299 1217544.2995578311 1677.157067314063 
7065.361854997067 609040.2567183506 791.1075907057316 
5317.439466041288 3784614.6384467636 2653.8664348304733 
5466.095641279422 1501103.0088882165 1898.4654370920791 
7898.58507856814 303309.42378525785 601.9679274545774 
6077.720381189316 768372.0632734408 1343.748686062968 
5333.821534489339 2031661.2722226928 2475.2931720790534 
5941.665055188376 3106050.9636195027 1363.895968162317 
5365.940554911533 1932649.590830061 1934.9309254135596 
6260.283674323627 2949352.9460811066 1013.7015109265576 
7130.8363920208285 596951.4954355487 774.0587695853383 
5507.764392697165 1688913.5479076137 1617.7611365650446 
6111.408755733175 707267.7783211191 1277.8880333647887 
5328.335914460855 3964678.140615539 2525.609575729908 
6834.800860942153 554625.1429024474 985.3944517457419 
5742.173646235541 1702437.3034231737 1491.055033618236 
8512.919936223907 294102.471219897 571.8455798713603 
7828.804702327036 292940.8188628667 724.159054512718 
6615.903046727979 680475.7671013729 740.8954482744629 
5402.079209902849 1540783.7015717688 2218.0674640729076 
5879.619546216944 2960403.0182112246 1411.7747244292473 
7741.142416964179 340652.22744903405 639.4277486120707 
5914.960380658454 1059432.7708646706 1374.3870119572302 
8236.393734334377 504570.8147497705 590.6618266074246 
6868.156955948298 555915.4740220995 935.4757046245534 
6345.4172118272745 1117474.2150374372 1060.4928873643714 
5548.173573590657 1261839.463133078 1633.062209983198 
6955.021656165488 398038.6179267067 1034.0013177389353 
6179.598435649136 746548.6584475952 1143.9652398275862 
5554.6803014837 1567056.7610292602 1568.10619235487 
5447.494012275983 2162104.6890242333 1784.8713247065616 
5323.729708691696 3210062.2024722635 2751.8669535702957 
5496.461635803674 1247127.9409265774 1840.2623758741677 
5320.806489835514 3637931.7597680935 2589.7109118132935 
5360.485140090979 2863344.2677113023 2035.3641280462796 
6731.786171639516 622447.315047893 684.6212193193586 
7400.292932857523 597397.4190943933 502.5369525672909 
5320.216330280582 3303280.0964648584 2594.841454025939 
5323.4366374280435 3213974.4526881357 2682.2832014118867 
5484.239669217325 1744340.7130412753 1698.1685120745067 
8271.420353606678 284677.60181623726 621.2995201705944 
7512.112213069947 565696.0137079451 503.6483034795857 
6575.094965135824 862232.8666764789 853.4104236677778 
6313.069513067382 1419318.7522232393 1019.9924264176499 
5349.498965802335 1848810.8278472552 2186.25861669956 
5319.624929230145 3482160.4948192164 2638.4792272796367 
8365.983889735411 280326.6444873871 626.7719101907257 
5358.360404865568 2516716.4276879267 2130.828303591609 
6978.104228929073 399388.0170188128 974.4377459763269 
8047.274365231015 273229.8708505483 715.592050689656 
5322.348707052266 3400222.1446327306 2542.2275081624657 
6686.232945114731 737922.6696607848 704.7287687194579 
5554.628048777135 1597635.7640240842 1528.8765085811256 
5988.157596370084 893518.6665398602 1168.080780354072 
6416.788346380723 734342.3707769043 957.7270232370779 
7637.990556250679 653122.1597859302 421.4580353737812 
7449.230799839566 319965.0703725557 777.3866970137241 
8122.005969237253 270734.1668119278 689.0705347065316 
5360.01980768514 2997489.880875799 2062.376030291161 
7704.296372879581 361501.4539635936 667.6077711743371 
5481.966579604334 1349705.816300352 1798.9090637438603 
7657.60261248618 559632.4690878498 454.88962778176744 
6038.451394004738 842158.2234312384 1167.1050459716548 
5483.714317267917 1534880.1431982326 1755.6229501950538 
7589.488098597617 569612.0343095708 476.17155855814826 
6368.457295588582 537348.3039612161 1190.5885906910794 
5955.296620435217 1006684.4300840867 1275.3838838542247 
5342.912683348575 1881796.3881062183 2145.507590536589 
5328.19312233255 3935726.758095099 2528.5960720728613 
5316.513289661803 3542585.2033963026 2664.2132458191318 
5444.907112968434 1448061.6357762706 2045.322968747167 
6360.739724725563 620757.1725789857 1234.5686259913102 
6386.528243952246 516029.0326204799 1264.3175829256916 
6483.292038837394 422409.4345710618 1069.9662120163882 
6086.292383213897 935569.666859578 1078.5706847327374 
6215.037117317509 826647.6971676073 1077.0839303015532 
7555.735481242381 615050.7501220155 474.7671899774131 
5361.66541023537 1595074.3307486956 2024.2626288313097 
